date,origin,destination,commodity,vessel_type,vessel_size,freight_rate,fuel_price,demand_index,supply_index,port_congestion_index
2022-11-02,Brazil,East Coast India,Coal,Supramax,50000-60000 DWT,53.0,488.6,105.6,95.1,29.62
2022-11-03,Brazil,East Coast India,Coal,Supramax,50000-60000 DWT,53.45,489.81,105.43,94.83,29.64
2022-11-04,Brazil,East Coast India,Coal,Supramax,50000-60000 DWT,53.46,492.09,105.82,95.15,29.69
2022-11-05,Brazil,East Coast India,Coal,Supramax,50000-60000 DWT,53.93,491.43,106.0,94.8,29.32
2022-11-06,Brazil,East Coast India,Coal,Supramax,50000-60000 DWT,53.73,490.82,105.71,94.61,29.23
2022-11-07,Brazil,East Coast India,Coal,Supramax,50000-60000 DWT,53.89,491.32,104.68,94.65,29.37
2022-11-08,Brazil,East Coast India,Coal,Supramax,50000-60000 DWT,53.94,490.99,104.7,95.29,28.96
2022-11-09,Brazil,East Coast India,Coal,Supramax,50000-60000 DWT,54.1,492.44,105.3,94.25,28.96
2022-11-10,Brazil,East Coast India,Coal,Supramax,50000-60000 DWT,54.4,489.1,104.53,93.71,28.21
2022-11-11,Brazil,East Coast India,Coal,Supramax,50000-60000 DWT,54.59,487.89,104.87,92.68,28.67
2022-11-12,Brazil,East Coast India,Coal,Supramax,50000-60000 DWT,54.58,486.74,105.03,92.12,28.68
2022-11-13,Brazil,East Coast India,Coal,Supramax,50000-60000 DWT,54.72,483.29,105.43,91.65,28.44
2022-11-14,Brazil,East Coast India,Coal,Supramax,50000-60000 DWT,55.06,481.88,105.92,90.77,28.6
2022-11-15,Brazil,East Coast India,Coal,Supramax,50000-60000 DWT,54.72,480.53,105.47,90.47,28.0
2022-11-16,Brazil,East Coast India,Coal,Supramax,50000-60000 DWT,54.7,480.26,104.46,89.61,27.34
2022-11-17,Brazil,East Coast India,Coal,Supramax,50000-60000 DWT,54.72,481.96,104.11,89.16,26.67
2022-11-18,Brazil,East Coast India,Coal,Supramax,50000-60000 DWT,54.28,481.62,104.62,89.68,26.36
2022-11-19,Brazil,East Coast India,Coal,Supramax,50000-60000 DWT,53.97,480.11,104.26,89.94,26.82
2022-11-20,Brazil,East Coast India,Coal,Supramax,50000-60000 DWT,53.63,480.05,103.82,90.1,26.42
2022-11-21,Brazil,East Coast India,Coal,Supramax,50000-60000 DWT,53.9,481.66,102.71,89.76,26.32
2022-11-22,Brazil,East Coast India,Coal,Supramax,50000-60000 DWT,54.06,480.22,103.74,88.84,26.25
2022-11-23,Brazil,East Coast India,Coal,Supramax,50000-60000 DWT,54.24,478.89,104.22,88.2,26.67
2022-11-24,Brazil,East Coast India,Coal,Supramax,50000-60000 DWT,54.39,479.75,104.66,88.11,26.37
2022-11-25,Brazil,East Coast India,Coal,Supramax,50000-60000 DWT,54.63,479.45,105.23,88.46,26.53
2022-11-26,Brazil,East Coast India,Coal,Supramax,50000-60000 DWT,54.65,480.45,105.57,88.86,26.63
2022-11-27,Brazil,East Coast India,Coal,Supramax,50000-60000 DWT,54.72,480.46,105.41,89.2,27.53
2022-11-28,Brazil,East Coast India,Coal,Supramax,50000-60000 DWT,54.43,481.55,105.31,88.84,27.75
2022-11-29,Brazil,East Coast India,Coal,Supramax,50000-60000 DWT,54.15,480.02,105.05,88.9,27.45
2022-11-30,Brazil,East Coast India,Coal,Supramax,50000-60000 DWT,54.73,480.03,106.63,88.5,28.12
2022-12-01,Brazil,East Coast India,Coal,Supramax,50000-60000 DWT,55.5,479.75,106.96,88.35,29.06
2022-12-02,Brazil,East Coast India,Coal,Supramax,50000-60000 DWT,54.76,477.95,106.69,89.41,28.34
2022-12-03,Brazil,East Coast India,Coal,Supramax,50000-60000 DWT,55.14,475.64,106.97,88.48,28.07
2022-12-04,Brazil,East Coast India,Coal,Supramax,50000-60000 DWT,55.25,476.7,106.38,88.46,27.83
2022-12-05,Brazil,East Coast India,Coal,Supramax,50000-60000 DWT,55.37,476.2,107.29,88.92,27.89
2022-12-06,Brazil,East Coast India,Coal,Supramax,50000-60000 DWT,55.53,474.7,106.91,88.25,27.66
2022-12-07,Brazil,East Coast India,Coal,Supramax,50000-60000 DWT,55.42,474.58,107.22,87.88,27.22
2022-12-08,Brazil,East Coast India,Coal,Supramax,50000-60000 DWT,55.34,476.31,107.88,87.52,27.94
2022-12-09,Brazil,East Coast India,Coal,Supramax,50000-60000 DWT,55.67,472.92,108.13,87.37,27.44
2022-12-10,Brazil,East Coast India,Coal,Supramax,50000-60000 DWT,55.94,470.7,108.21,86.56,27.38
2022-12-11,Brazil,East Coast India,Coal,Supramax,50000-60000 DWT,56.16,469.35,108.24,86.85,27.8
2022-12-12,Brazil,East Coast India,Coal,Supramax,50000-60000 DWT,56.41,471.57,108.23,87.18,27.79
2022-12-13,Brazil,East Coast India,Coal,Supramax,50000-60000 DWT,56.34,472.02,107.92,87.49,27.32
2022-12-14,Brazil,East Coast India,Coal,Supramax,50000-60000 DWT,56.61,473.2,107.68,87.09,26.72
2022-12-15,Brazil,East Coast India,Coal,Supramax,50000-60000 DWT,56.04,471.52,108.6,86.99,26.86
2022-12-16,Brazil,East Coast India,Coal,Supramax,50000-60000 DWT,56.06,469.87,108.57,86.55,26.55
2022-12-17,Brazil,East Coast India,Coal,Supramax,50000-60000 DWT,56.2,470.57,108.14,86.44,26.52
2022-12-18,Brazil,East Coast India,Coal,Supramax,50000-60000 DWT,55.7,470.69,107.87,87.56,25.89
2022-12-19,Brazil,East Coast India,Coal,Supramax,50000-60000 DWT,55.84,471.55,108.57,87.5,26.4
2022-12-20,Brazil,East Coast India,Coal,Supramax,50000-60000 DWT,56.26,471.29,109.03,86.84,26.55
2022-12-21,Brazil,East Coast India,Coal,Supramax,50000-60000 DWT,56.55,471.74,109.41,86.88,26.73
2022-12-22,Brazil,East Coast India,Coal,Supramax,50000-60000 DWT,55.94,472.01,109.3,86.21,27.28
2022-12-23,Brazil,East Coast India,Coal,Supramax,50000-60000 DWT,56.41,473.2,109.7,85.56,27.2
2022-12-24,Brazil,East Coast India,Coal,Supramax,50000-60000 DWT,56.35,474.45,109.37,85.09,26.83
2022-12-25,Brazil,East Coast India,Coal,Supramax,50000-60000 DWT,56.81,472.05,109.27,84.88,26.58
2022-12-26,Brazil,East Coast India,Coal,Supramax,50000-60000 DWT,56.09,468.7,109.91,85.25,26.67
2022-12-27,Brazil,East Coast India,Coal,Supramax,50000-60000 DWT,56.31,470.24,110.5,85.45,26.78
2022-12-28,Brazil,East Coast India,Coal,Supramax,50000-60000 DWT,56.7,472.05,109.97,85.79,26.31
2022-12-29,Brazil,East Coast India,Coal,Supramax,50000-60000 DWT,56.39,470.55,109.52,85.31,25.39
2022-12-30,Brazil,East Coast India,Coal,Supramax,50000-60000 DWT,55.97,467.79,109.65,85.02,25.2
2022-12-31,Brazil,East Coast India,Coal,Supramax,50000-60000 DWT,56.52,467.97,110.76,84.99,25.62
2023-01-01,Brazil,East Coast India,Coal,Supramax,50000-60000 DWT,56.62,469.39,109.7,84.83,25.41
2023-01-02,Brazil,East Coast India,Coal,Supramax,50000-60000 DWT,56.95,472.12,109.94,84.66,25.95
2023-01-03,Brazil,East Coast India,Coal,Supramax,50000-60000 DWT,57.25,472.92,109.19,84.99,26.54
2023-01-04,Brazil,East Coast India,Coal,Supramax,50000-60000 DWT,56.79,472.4,108.88,84.86,26.77
2023-01-05,Brazil,East Coast India,Coal,Supramax,50000-60000 DWT,56.45,471.09,108.75,85.0,27.29
2023-01-06,Brazil,East Coast India,Coal,Supramax,50000-60000 DWT,56.04,471.13,108.57,85.82,27.55
2023-01-07,Brazil,East Coast India,Coal,Supramax,50000-60000 DWT,56.11,470.71,108.34,85.77,28.18
2023-01-08,Brazil,East Coast India,Coal,Supramax,50000-60000 DWT,56.01,469.22,108.43,86.35,28.94
2023-01-09,Brazil,East Coast India,Coal,Supramax,50000-60000 DWT,56.29,472.33,108.19,86.66,29.26
2023-01-10,Brazil,East Coast India,Coal,Supramax,50000-60000 DWT,56.76,475.03,107.4,86.04,29.35
2023-01-11,Brazil,East Coast India,Coal,Supramax,50000-60000 DWT,56.48,476.77,107.96,85.41,29.41
2023-01-12,Brazil,East Coast India,Coal,Supramax,50000-60000 DWT,57.34,475.42,108.51,84.91,29.53
2023-01-13,Brazil,East Coast India,Coal,Supramax,50000-60000 DWT,57.44,476.73,109.11,84.39,29.54
2023-01-14,Brazil,East Coast India,Coal,Supramax,50000-60000 DWT,57.16,477.72,108.28,84.47,29.58
2023-01-15,Brazil,East Coast India,Coal,Supramax,50000-60000 DWT,56.64,478.41,108.56,84.74,29.36
2023-01-16,Brazil,East Coast India,Coal,Supramax,50000-60000 DWT,56.64,480.32,109.06,85.29,29.41
2023-01-17,Brazil,East Coast India,Coal,Supramax,50000-60000 DWT,56.18,481.3,108.54,85.52,28.34
2023-01-18,Brazil,East Coast India,Coal,Supramax,50000-60000 DWT,56.05,482.44,108.65,85.28,29.06
2023-01-19,Brazil,East Coast India,Coal,Supramax,50000-60000 DWT,57.2,483.42,108.69,84.24,28.98
2023-01-20,Brazil,East Coast India,Coal,Supramax,50000-60000 DWT,57.21,483.97,109.9,84.09,29.46
2023-01-21,Brazil,East Coast India,Coal,Supramax,50000-60000 DWT,57.71,481.32,111.16,83.91,30.36
2023-01-22,Brazil,East Coast India,Coal,Supramax,50000-60000 DWT,57.64,481.48,110.27,84.14,30.26
2023-01-23,Brazil,East Coast India,Coal,Supramax,50000-60000 DWT,57.38,480.67,111.87,84.95,31.24
2023-01-24,Brazil,East Coast India,Coal,Supramax,50000-60000 DWT,56.62,478.78,111.44,85.64,30.63
2023-01-25,Brazil,East Coast India,Coal,Supramax,50000-60000 DWT,56.4,481.33,112.14,85.93,31.77
2023-01-26,Brazil,East Coast India,Coal,Supramax,50000-60000 DWT,56.77,483.96,112.83,85.34,32.38
2023-01-27,Brazil,East Coast India,Coal,Supramax,50000-60000 DWT,57.61,486.03,112.35,85.16,32.34
2023-01-28,Brazil,East Coast India,Coal,Supramax,50000-60000 DWT,57.31,486.44,112.76,85.05,33.01
2023-01-29,Brazil,East Coast India,Coal,Supramax,50000-60000 DWT,58.19,488.5,112.82,84.65,32.56
2023-01-30,Brazil,East Coast India,Coal,Supramax,50000-60000 DWT,58.37,488.54,113.27,84.83,32.56
2023-01-31,Brazil,East Coast India,Coal,Supramax,50000-60000 DWT,58.76,488.88,113.53,84.97,33.2
2023-02-01,Brazil,East Coast India,Coal,Supramax,50000-60000 DWT,58.69,487.27,114.37,84.3,32.66
2023-02-02,Brazil,East Coast India,Coal,Supramax,50000-60000 DWT,58.78,487.89,114.54,84.88,32.93
2023-02-03,Brazil,East Coast India,Coal,Supramax,50000-60000 DWT,58.3,488.01,114.56,84.92,33.15
2023-02-04,Brazil,East Coast India,Coal,Supramax,50000-60000 DWT,58.73,486.09,115.34,83.94,34.13
2023-02-05,Brazil,East Coast India,Coal,Supramax,50000-60000 DWT,59.09,486.04,115.81,83.84,33.61
2023-02-06,Brazil,East Coast India,Coal,Supramax,50000-60000 DWT,58.92,485.95,116.38,83.9,34.4
2023-02-07,Brazil,East Coast India,Coal,Supramax,50000-60000 DWT,58.47,488.68,116.11,84.43,34.11
2023-02-08,Brazil,East Coast India,Coal,Supramax,50000-60000 DWT,58.55,490.05,115.61,84.33,33.8
2023-02-09,Brazil,East Coast India,Coal,Supramax,50000-60000 DWT,58.18,490.1,115.4,84.78,33.26
2023-02-10,Brazil,East Coast India,Coal,Supramax,50000-60000 DWT,58.01,490.5,115.16,84.91,32.77
2023-02-11,Brazil,East Coast India,Coal,Supramax,50000-60000 DWT,58.68,490.6,115.76,84.16,33.08
2023-02-12,Brazil,East Coast India,Coal,Supramax,50000-60000 DWT,58.4,490.32,116.47,83.35,32.81
2023-02-13,Brazil,East Coast India,Coal,Supramax,50000-60000 DWT,58.8,488.73,116.51,83.9,33.12
2023-02-14,Brazil,East Coast India,Coal,Supramax,50000-60000 DWT,58.66,488.53,117.51,84.35,33.1
2023-02-15,Brazil,East Coast India,Coal,Supramax,50000-60000 DWT,58.75,487.44,118.46,84.37,32.86
2023-02-16,Brazil,East Coast India,Coal,Supramax,50000-60000 DWT,59.08,485.6,118.74,85.08,32.71
2023-02-17,Brazil,East Coast India,Coal,Supramax,50000-60000 DWT,59.5,486.4,118.38,85.66,32.76
2023-02-18,Brazil,East Coast India,Coal,Supramax,50000-60000 DWT,59.37,487.01,119.46,85.84,32.92
2023-02-19,Brazil,East Coast India,Coal,Supramax,50000-60000 DWT,59.26,484.36,119.56,85.37,32.96
2023-02-20,Brazil,East Coast India,Coal,Supramax,50000-60000 DWT,59.42,484.21,119.77,86.2,33.29
2023-02-21,Brazil,East Coast India,Coal,Supramax,50000-60000 DWT,59.41,485.73,119.7,86.48,33.7
2023-02-22,Brazil,East Coast India,Coal,Supramax,50000-60000 DWT,59.11,487.35,119.31,86.35,33.48
2023-02-23,Brazil,East Coast India,Coal,Supramax,50000-60000 DWT,59.66,488.92,118.56,86.12,32.88
2023-02-24,Brazil,East Coast India,Coal,Supramax,50000-60000 DWT,60.23,489.01,119.08,86.17,33.04
2023-02-25,Brazil,East Coast India,Coal,Supramax,50000-60000 DWT,60.26,487.77,118.75,85.39,33.14
2023-02-26,Brazil,East Coast India,Coal,Supramax,50000-60000 DWT,60.06,486.17,120.72,85.44,33.05
2023-02-27,Brazil,East Coast India,Coal,Supramax,50000-60000 DWT,59.75,486.72,120.2,85.04,32.57
2023-02-28,Brazil,East Coast India,Coal,Supramax,50000-60000 DWT,59.57,487.32,119.59,85.32,32.12
2023-03-01,Brazil,East Coast India,Coal,Supramax,50000-60000 DWT,59.76,489.28,120.03,84.99,32.15
2023-03-02,Brazil,East Coast India,Coal,Supramax,50000-60000 DWT,59.63,490.96,121.09,84.7,32.11
2023-03-03,Brazil,East Coast India,Coal,Supramax,50000-60000 DWT,59.42,490.79,121.26,84.3,32.44
2023-03-04,Brazil,East Coast India,Coal,Supramax,50000-60000 DWT,60.96,488.96,143.33,80.91,37.31
2023-03-05,Brazil,East Coast India,Coal,Supramax,50000-60000 DWT,60.81,488.51,137.21,82.77,35.15
2023-03-06,Brazil,East Coast India,Coal,Supramax,50000-60000 DWT,61.18,488.86,133.02,84.09,33.97
2023-03-07,Brazil,East Coast India,Coal,Supramax,50000-60000 DWT,60.96,488.59,129.52,84.79,33.02
2023-03-08,Brazil,East Coast India,Coal,Supramax,50000-60000 DWT,60.37,487.75,126.25,85.27,31.62
2023-03-09,Brazil,East Coast India,Coal,Supramax,50000-60000 DWT,60.4,488.16,124.72,85.92,31.0
2023-03-10,Brazil,East Coast India,Coal,Supramax,50000-60000 DWT,60.29,487.44,122.2,86.87,30.21
2023-03-11,Brazil,East Coast India,Coal,Supramax,50000-60000 DWT,60.04,486.53,120.54,86.7,29.64
2023-03-12,Brazil,East Coast India,Coal,Supramax,50000-60000 DWT,59.85,487.02,119.59,86.8,29.46
2023-03-13,Brazil,East Coast India,Coal,Supramax,50000-60000 DWT,59.75,486.45,118.64,86.03,28.96
2023-03-14,Brazil,East Coast India,Coal,Supramax,50000-60000 DWT,60.1,486.85,118.57,86.61,29.53
2023-03-15,Brazil,East Coast India,Coal,Supramax,50000-60000 DWT,59.88,487.29,118.55,87.64,29.72
2023-03-16,Brazil,East Coast India,Coal,Supramax,50000-60000 DWT,60.09,485.61,118.15,87.74,29.3
2023-03-17,Brazil,East Coast India,Coal,Supramax,50000-60000 DWT,60.04,484.91,118.73,86.59,29.48
2023-03-18,Brazil,East Coast India,Coal,Supramax,50000-60000 DWT,60.74,487.1,119.55,86.77,29.74
2023-03-19,Brazil,East Coast India,Coal,Supramax,50000-60000 DWT,61.48,485.39,119.68,86.3,30.25
2023-03-20,Brazil,East Coast India,Coal,Supramax,50000-60000 DWT,61.23,482.24,119.99,85.92,30.09
2023-03-21,Brazil,East Coast India,Coal,Supramax,50000-60000 DWT,61.83,479.48,120.43,86.17,30.51
2023-03-22,Brazil,East Coast India,Coal,Supramax,50000-60000 DWT,61.77,479.55,120.64,86.27,30.58
2023-03-23,Brazil,East Coast India,Coal,Supramax,50000-60000 DWT,61.75,479.63,120.53,86.04,31.15
2023-03-24,Brazil,East Coast India,Coal,Supramax,50000-60000 DWT,62.13,479.48,120.46,85.73,31.65
2023-03-25,Brazil,East Coast India,Coal,Supramax,50000-60000 DWT,61.99,481.33,120.1,85.84,31.63
2023-03-26,Brazil,East Coast India,Coal,Supramax,50000-60000 DWT,61.82,477.36,120.47,85.58,31.62
2023-03-27,Brazil,East Coast India,Coal,Supramax,50000-60000 DWT,61.76,477.98,120.54,85.02,31.84
2023-03-28,Brazil,East Coast India,Coal,Supramax,50000-60000 DWT,61.6,480.35,120.27,84.89,31.7
2023-03-29,Brazil,East Coast India,Coal,Supramax,50000-60000 DWT,61.68,478.69,119.99,85.1,32.31
2023-03-30,Brazil,East Coast India,Coal,Supramax,50000-60000 DWT,61.34,478.15,119.39,85.1,32.19
2023-03-31,Brazil,East Coast India,Coal,Supramax,50000-60000 DWT,61.17,477.05,120.1,84.29,32.2
2023-04-01,Brazil,East Coast India,Coal,Supramax,50000-60000 DWT,60.64,475.74,120.26,84.76,32.06
2023-04-02,Brazil,East Coast India,Coal,Supramax,50000-60000 DWT,60.66,475.28,119.86,83.45,31.47
2023-04-03,Brazil,East Coast India,Coal,Supramax,50000-60000 DWT,60.82,477.45,120.46,83.14,31.85
2023-04-04,Brazil,East Coast India,Coal,Supramax,50000-60000 DWT,60.82,480.24,120.24,82.86,31.46
2023-04-05,Brazil,East Coast India,Coal,Supramax,50000-60000 DWT,60.53,479.76,119.51,83.05,31.72
2023-04-06,Brazil,East Coast India,Coal,Supramax,50000-60000 DWT,60.55,482.65,120.24,83.22,31.38
2023-04-07,Brazil,East Coast India,Coal,Supramax,50000-60000 DWT,60.76,482.73,120.03,83.81,31.38
2023-04-08,Brazil,East Coast India,Coal,Supramax,50000-60000 DWT,61.23,485.4,119.89,83.48,31.81
2023-04-09,Brazil,East Coast India,Coal,Supramax,50000-60000 DWT,61.11,485.29,120.03,83.75,30.98
2023-04-10,Brazil,East Coast India,Coal,Supramax,50000-60000 DWT,61.21,485.51,120.82,83.73,31.99
2023-04-11,Brazil,East Coast India,Coal,Supramax,50000-60000 DWT,61.14,486.09,120.94,82.86,31.85
2023-04-12,Brazil,East Coast India,Coal,Supramax,50000-60000 DWT,60.89,490.89,120.32,83.9,31.75
2023-04-13,Brazil,East Coast India,Coal,Supramax,50000-60000 DWT,60.78,492.2,120.75,83.11,32.08
2023-04-14,Brazil,East Coast India,Coal,Supramax,50000-60000 DWT,61.88,491.16,120.56,83.35,32.33
2023-04-15,Brazil,East Coast India,Coal,Supramax,50000-60000 DWT,62.44,492.65,121.79,83.36,32.74
2023-04-16,Brazil,East Coast India,Coal,Supramax,50000-60000 DWT,61.94,492.13,121.89,83.49,33.17
2023-04-17,Brazil,East Coast India,Coal,Supramax,50000-60000 DWT,62.16,491.43,120.64,83.43,33.06
2023-04-18,Brazil,East Coast India,Coal,Supramax,50000-60000 DWT,62.21,492.82,120.95,83.79,33.85
2023-04-19,Brazil,East Coast India,Coal,Supramax,50000-60000 DWT,61.68,492.9,122.21,82.82,34.37
2023-04-20,Brazil,East Coast India,Coal,Supramax,50000-60000 DWT,61.42,493.35,123.25,82.64,35.41
2023-04-21,Brazil,East Coast India,Coal,Supramax,50000-60000 DWT,61.82,493.4,124.43,82.18,36.07
2023-04-22,Brazil,East Coast India,Coal,Supramax,50000-60000 DWT,62.42,493.93,123.91,81.92,35.22
2023-04-23,Brazil,East Coast India,Coal,Supramax,50000-60000 DWT,62.83,494.6,124.54,82.03,36.42
2023-04-24,Brazil,East Coast India,Coal,Supramax,50000-60000 DWT,62.49,491.73,124.19,82.63,36.1
2023-04-25,Brazil,East Coast India,Coal,Supramax,50000-60000 DWT,61.89,492.76,124.41,82.42,36.76
2023-04-26,Brazil,East Coast India,Coal,Supramax,50000-60000 DWT,62.08,491.31,123.72,82.91,36.6
2023-04-27,Brazil,East Coast India,Coal,Supramax,50000-60000 DWT,62.31,489.18,123.41,82.99,36.94
2023-04-28,Brazil,East Coast India,Coal,Supramax,50000-60000 DWT,62.6,489.12,123.08,82.59,36.58
2023-04-29,Brazil,East Coast India,Coal,Supramax,50000-60000 DWT,62.43,489.28,123.7,82.37,36.99
2023-04-30,Brazil,East Coast India,Coal,Supramax,50000-60000 DWT,62.82,488.27,124.25,82.14,37.03
2023-05-01,Brazil,East Coast India,Coal,Supramax,50000-60000 DWT,62.63,489.54,124.48,81.75,37.72
2023-05-02,Brazil,East Coast India,Coal,Supramax,50000-60000 DWT,62.5,487.56,123.74,82.08,37.71
2023-05-03,Brazil,East Coast India,Coal,Supramax,50000-60000 DWT,62.46,486.98,123.62,82.21,38.05
2023-05-04,Brazil,East Coast India,Coal,Supramax,50000-60000 DWT,62.29,486.13,123.24,81.48,37.09
2023-05-05,Brazil,East Coast India,Coal,Supramax,50000-60000 DWT,61.81,486.09,123.82,80.56,37.2
2023-05-06,Brazil,East Coast India,Coal,Supramax,50000-60000 DWT,62.05,486.54,124.59,80.66,37.55
2023-05-07,Brazil,East Coast India,Coal,Supramax,50000-60000 DWT,62.39,485.06,125.28,80.15,37.82
2023-05-08,Brazil,East Coast India,Coal,Supramax,50000-60000 DWT,62.8,486.18,124.88,80.36,38.1
2023-05-09,Brazil,East Coast India,Coal,Supramax,50000-60000 DWT,62.73,486.3,123.29,80.99,37.56
2023-05-10,Brazil,East Coast India,Coal,Supramax,50000-60000 DWT,62.48,483.49,122.28,80.5,37.32
2023-05-11,Brazil,East Coast India,Coal,Supramax,50000-60000 DWT,62.49,480.58,123.18,79.66,38.02
2023-05-12,Brazil,East Coast India,Coal,Supramax,50000-60000 DWT,62.41,480.6,122.98,80.53,37.06
2023-05-13,Brazil,East Coast India,Coal,Supramax,50000-60000 DWT,62.3,480.29,122.58,80.77,37.2
2023-05-14,Brazil,East Coast India,Coal,Supramax,50000-60000 DWT,62.98,480.17,123.6,80.4,37.32
2023-05-15,Brazil,East Coast India,Coal,Supramax,50000-60000 DWT,63.28,480.16,124.4,79.82,37.15
2023-05-16,Brazil,East Coast India,Coal,Supramax,50000-60000 DWT,63.47,480.53,124.45,79.55,37.3
2023-05-17,Brazil,East Coast India,Coal,Supramax,50000-60000 DWT,63.19,481.98,124.31,78.98,37.76
2023-05-18,Brazil,East Coast India,Coal,Supramax,50000-60000 DWT,63.99,480.34,124.27,79.43,38.16
2023-05-19,Brazil,East Coast India,Coal,Supramax,50000-60000 DWT,64.06,478.61,124.43,79.01,38.15
2023-05-20,Brazil,East Coast India,Coal,Supramax,50000-60000 DWT,63.92,477.0,125.42,79.41,38.75
2023-05-21,Brazil,East Coast India,Coal,Supramax,50000-60000 DWT,63.93,477.47,125.7,79.17,39.16
2023-05-22,Brazil,East Coast India,Coal,Supramax,50000-60000 DWT,63.03,479.36,126.16,78.58,39.24
2023-05-23,Brazil,East Coast India,Coal,Supramax,50000-60000 DWT,62.84,478.75,126.88,78.26,39.15
2023-05-24,Brazil,East Coast India,Coal,Supramax,50000-60000 DWT,63.42,475.02,126.2,77.05,38.72
2023-05-25,Brazil,East Coast India,Coal,Supramax,50000-60000 DWT,63.93,472.5,126.67,76.92,39.17
2023-05-26,Brazil,East Coast India,Coal,Supramax,50000-60000 DWT,64.1,471.28,126.5,76.86,39.12
2023-05-27,Brazil,East Coast India,Coal,Supramax,50000-60000 DWT,64.05,470.47,125.0,77.5,38.32
2023-05-28,Brazil,East Coast India,Coal,Supramax,50000-60000 DWT,63.69,469.89,123.74,76.74,37.33
2023-05-29,Brazil,East Coast India,Coal,Supramax,50000-60000 DWT,63.76,469.98,123.13,77.41,37.51
2023-05-30,Brazil,East Coast India,Coal,Supramax,50000-60000 DWT,63.15,469.54,123.46,77.78,37.38
2023-05-31,Brazil,East Coast India,Coal,Supramax,50000-60000 DWT,63.26,471.14,123.53,78.39,37.53
2023-06-01,Brazil,East Coast India,Coal,Supramax,50000-60000 DWT,63.88,470.16,123.64,78.35,38.05
2023-06-02,Brazil,East Coast India,Coal,Supramax,50000-60000 DWT,63.9,468.9,124.8,78.68,37.82
2023-06-03,Brazil,East Coast India,Coal,Supramax,50000-60000 DWT,64.23,469.64,124.04,78.06,37.61
2023-06-04,Brazil,East Coast India,Coal,Supramax,50000-60000 DWT,64.34,467.37,124.01,78.42,37.53
2023-06-05,Brazil,East Coast India,Coal,Supramax,50000-60000 DWT,64.2,467.99,124.19,78.01,37.73
2023-06-06,Brazil,East Coast India,Coal,Supramax,50000-60000 DWT,63.52,468.17,123.73,77.25,38.11
2023-06-07,Brazil,East Coast India,Coal,Supramax,50000-60000 DWT,62.94,467.98,123.73,76.69,37.58
2023-06-08,Brazil,East Coast India,Coal,Supramax,50000-60000 DWT,62.8,470.39,122.76,76.84,37.56
2023-06-09,Brazil,East Coast India,Coal,Supramax,50000-60000 DWT,63.02,469.49,123.58,76.3,38.18
2023-06-10,Brazil,East Coast India,Coal,Supramax,50000-60000 DWT,63.21,472.61,123.15,76.55,38.0
2023-06-11,Brazil,East Coast India,Coal,Supramax,50000-60000 DWT,63.54,472.3,124.35,75.47,38.24
